millis,batt,temp,A2,A3,maxWriteTime,minFifoFree,maxFifoUsed,maxOverruns,gpsOnFlag,unusedStack1,unusedStackIdle,index,t
717977.0,3.08,9.1,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,71591.0,1603206535.82
727977.0,3.19,9.1,1.4,1.9,16.0,73.0,2.0,0.0,0.0,56.0,39.0,72592.0,1603206545.82
737976.0,3.19,9.1,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,73593.0,1603206555.82
747976.0,3.19,9.1,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,74594.0,1603206565.82
757977.0,3.16,9.1,1.4,1.9,17.0,74.0,1.0,0.0,0.0,56.0,39.0,75595.0,1603206575.82
767977.0,3.19,9.1,1.4,1.9,12.0,73.0,2.0,0.0,0.0,56.0,39.0,76596.0,1603206585.82
777977.0,3.19,9.1,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,77597.0,1603206595.82
787978.0,3.19,9.1,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,78598.0,1603206605.82
797976.0,3.19,9.1,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,79599.0,1603206615.82
807976.0,3.19,9.1,1.4,1.9,16.0,74.0,1.0,0.0,0.0,56.0,39.0,80600.0,1603206625.82
817977.0,3.19,9.1,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,81601.0,1603206635.82
827977.0,3.19,9.1,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,82602.0,1603206645.82
837978.0,3.19,9.1,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,83603.0,1603206655.83
847976.0,3.19,9.1,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,84604.0,1603206665.82
857976.0,3.19,9.1,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,85605.0,1603206675.82
867977.0,3.19,9.1,1.4,1.9,13.0,74.0,1.0,0.0,0.0,56.0,39.0,86606.0,1603206685.83
877977.0,3.19,9.1,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,87607.0,1603206695.83
887977.0,3.19,9.1,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,88608.0,1603206705.83
897976.0,3.19,9.1,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,89609.0,1603206715.83
907976.0,3.19,9.1,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,90610.0,1603206725.83
917977.0,3.01,9.1,1.4,1.9,23.0,73.0,2.0,0.0,1.0,56.0,39.0,91611.0,1603206735.83
927979.0,2.87,9.1,1.4,1.9,12.0,73.0,2.0,0.0,1.0,56.0,39.0,92616.0,1603206745.83
937977.0,3.02,9.4,1.4,1.9,16.0,74.0,1.0,0.0,1.0,56.0,39.0,93627.0,1603206755.83
947976.0,3.16,9.1,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,94634.0,1603206765.83
957976.0,3.18,9.1,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,95635.0,1603206775.83
967976.0,3.19,9.4,1.4,1.9,16.0,73.0,2.0,0.0,0.0,56.0,39.0,96636.0,1603206785.83
977977.0,3.19,9.1,1.4,1.9,13.0,74.0,1.0,0.0,0.0,56.0,39.0,97637.0,1603206795.83
987977.0,3.19,9.1,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,98638.0,1603206805.83
997978.0,3.19,9.4,1.4,1.9,17.0,73.0,2.0,0.0,0.0,56.0,39.0,99639.0,1603206815.83
1007976.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,100640.0,1603206825.83
1017976.0,3.19,9.1,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,101641.0,1603206835.83
1027977.0,3.19,9.1,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,102642.0,1603206845.83
1037977.0,3.19,9.4,1.4,1.9,13.0,73.0,2.0,0.0,0.0,56.0,39.0,103643.0,1603206855.83
1047977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,104644.0,1603206865.83
1057976.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,105645.0,1603206875.83
1067976.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,106646.0,1603206885.83
1077977.0,3.19,9.1,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,107647.0,1603206895.83
1087977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,108648.0,1603206905.83
1097977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,109649.0,1603206915.83
1107976.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,110650.0,1603206925.83
1117976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,111651.0,1603206935.83
1127976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,112652.0,1603206945.83
1137977.0,3.19,9.4,1.4,1.9,13.0,73.0,2.0,0.0,0.0,56.0,39.0,113653.0,1603206955.83
1147977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,114654.0,1603206965.83
1157978.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,115655.0,1603206975.83
1167976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,116656.0,1603206985.83
1177976.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,117657.0,1603206995.83
1187977.0,3.19,9.4,1.4,1.9,17.0,73.0,2.0,0.0,0.0,56.0,39.0,118658.0,1603207005.83
1197977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,119659.0,1603207015.83
1207977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,120660.0,1603207025.83
1217976.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,121661.0,1603207035.83
1227976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,122662.0,1603207045.83
1237977.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,123663.0,1603207055.83
1247977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,124664.0,1603207065.83
1257977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,125665.0,1603207075.83
1267976.0,3.19,9.1,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,126666.0,1603207085.83
1277976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,127667.0,1603207095.83
1287976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,128668.0,1603207105.83
1297977.0,3.19,9.4,1.4,1.9,17.0,74.0,1.0,0.0,0.0,56.0,39.0,129669.0,1603207115.84
1307977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,130670.0,1603207125.84
1317978.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,131671.0,1603207135.84
1327976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,132672.0,1603207145.84
1337976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,133673.0,1603207155.84
1347977.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,134674.0,1603207165.84
1357977.0,3.19,9.4,1.4,1.9,12.0,73.0,2.0,0.0,0.0,56.0,39.0,135675.0,1603207175.84
1367977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,136676.0,1603207185.84
1377976.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,137677.0,1603207195.84
1387976.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,138678.0,1603207205.84
1397977.0,3.19,9.4,1.4,1.9,17.0,74.0,1.0,0.0,0.0,56.0,39.0,139679.0,1603207215.84
1407977.0,3.16,9.4,1.4,1.9,254.0,49.0,26.0,0.0,0.0,56.0,39.0,140680.0,1603207225.84
1417979.0,3.01,9.4,1.4,1.9,240.0,40.0,35.0,0.0,0.0,56.0,39.0,141681.0,1603207235.84
1427978.0,3.18,9.4,1.4,1.9,265.0,37.0,38.0,0.0,0.0,56.0,39.0,142682.0,1603207245.84
1437976.0,3.19,9.4,1.4,1.9,16.0,73.0,2.0,0.0,0.0,56.0,39.0,143683.0,1603207255.84
1447976.0,3.19,9.4,1.4,1.9,16.0,74.0,1.0,0.0,0.0,56.0,39.0,144684.0,1603207265.84
1457977.0,3.19,9.4,1.4,1.9,13.0,73.0,2.0,0.0,0.0,56.0,39.0,145685.0,1603207275.84
1467977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,146686.0,1603207285.84
1477978.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,147687.0,1603207295.84
1487976.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,148688.0,1603207305.84
1497976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,149689.0,1603207315.84
1507977.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,150690.0,1603207325.84
1517977.0,3.19,9.4,1.4,1.9,12.0,74.0,1.0,0.0,0.0,56.0,39.0,151691.0,1603207335.84
1527977.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,152692.0,1603207345.84
1537976.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,153693.0,1603207355.84
1547976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,154694.0,1603207365.84
1557977.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,155695.0,1603207375.84
1567977.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,156696.0,1603207385.84
1577977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,157697.0,1603207395.84
1587976.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,158698.0,1603207405.84
1597976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,159699.0,1603207415.84
1607976.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,160700.0,1603207425.84
1617977.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,161701.0,1603207435.84
1627977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,162702.0,1603207445.84
1637978.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,163703.0,1603207455.84
1647976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,164704.0,1603207465.84
1657976.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,165705.0,1603207475.84
1667977.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,166706.0,1603207485.84
1677977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,167707.0,1603207495.84
1687977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,168708.0,1603207505.84
1697976.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,169709.0,1603207515.84
1707976.0,3.16,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,170710.0,1603207525.84
1717977.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,171711.0,1603207535.85
1727977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,172712.0,1603207545.85
1737977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,173713.0,1603207555.85
1747978.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,174714.0,1603207565.85
1757976.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,175715.0,1603207575.84
1767976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,176716.0,1603207585.85
1777977.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,177717.0,1603207595.85
1787977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,178718.0,1603207605.85
1797978.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,179719.0,1603207615.85
1807976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,180720.0,1603207625.85
1817976.0,2.99,9.4,1.4,1.9,14.0,73.0,2.0,0.0,1.0,56.0,39.0,181721.0,1603207635.85
1827977.0,3.02,9.4,1.4,1.9,15.0,74.0,1.0,0.0,1.0,56.0,39.0,182726.0,1603207645.85
1837977.0,3.04,9.4,1.4,1.9,12.0,74.0,1.0,0.0,1.0,56.0,39.0,183736.0,1603207655.85
1847977.0,3.16,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,184744.0,1603207665.85
1857976.0,3.18,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,185745.0,1603207675.85
1867976.0,3.18,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,186746.0,1603207685.85
1877977.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,187747.0,1603207695.85
1887977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,188748.0,1603207705.85
1897977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,189749.0,1603207715.85
1907978.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,190750.0,1603207725.85
1917976.0,3.16,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,191751.0,1603207735.85
1927979.0,3.04,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,192752.0,1603207745.85
1937977.0,3.19,9.4,1.4,1.9,17.0,73.0,2.0,0.0,0.0,56.0,39.0,193753.0,1603207755.85
1947977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,194754.0,1603207765.85
1957978.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,195755.0,1603207775.85
1967976.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,196756.0,1603207785.85
1977976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,197757.0,1603207795.85
1987977.0,3.19,9.4,1.4,1.9,17.0,74.0,1.0,0.0,0.0,56.0,39.0,198758.0,1603207805.85
1997977.0,3.19,9.4,1.4,1.9,12.0,74.0,1.0,0.0,0.0,56.0,39.0,199759.0,1603207815.85
2007977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,200760.0,1603207825.85
2017976.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,201761.0,1603207835.85
2027976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,202762.0,1603207845.85
2037977.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,203763.0,1603207855.85
2047977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,204764.0,1603207865.85
2057977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,205765.0,1603207875.85
2067978.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,206766.0,1603207885.85
2077976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,207767.0,1603207895.85
2087976.0,3.19,9.4,1.4,1.9,16.0,74.0,1.0,0.0,0.0,56.0,39.0,208768.0,1603207905.85
2097977.0,3.16,9.4,1.4,1.9,13.0,73.0,2.0,0.0,0.0,56.0,39.0,209769.0,1603207915.85
2107977.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,210770.0,1603207925.85
2117978.0,3.19,9.4,1.4,1.9,15.0,74.0,1.0,0.0,0.0,56.0,39.0,211771.0,1603207935.86
2127976.0,3.19,9.4,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,212772.0,1603207945.85
2137976.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,213773.0,1603207955.85
2147977.0,3.19,9.4,1.4,1.9,13.0,74.0,1.0,0.0,0.0,56.0,39.0,214774.0,1603207965.85
2157977.0,3.19,9.4,1.4,1.9,12.0,73.0,2.0,0.0,0.0,56.0,39.0,215775.0,1603207975.86
2167977.0,3.19,9.4,1.4,1.9,16.0,74.0,1.0,0.0,0.0,56.0,39.0,216776.0,1603207985.86
2177976.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,217777.0,1603207995.85
2187976.0,3.19,9.4,1.4,1.9,16.0,74.0,1.0,0.0,0.0,56.0,39.0,218778.0,1603208005.85
2197977.0,3.19,9.4,1.4,1.9,17.0,73.0,2.0,0.0,0.0,56.0,39.0,219779.0,1603208015.86
2207977.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,220780.0,1603208025.86
2217977.0,3.19,9.7,1.4,1.9,14.0,73.0,2.0,0.0,0.0,56.0,39.0,221781.0,1603208035.86
2227976.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,222782.0,1603208045.86
2237976.0,3.19,9.4,1.4,1.9,14.0,74.0,1.0,0.0,0.0,56.0,39.0,223783.0,1603208055.86
2247976.0,3.19,9.4,1.4,1.9,15.0,73.0,2.0,0.0,0.0,56.0,39.0,224784.0,1603208065.86
